Wall time,Step,Value
1748301112.152106,477184,-1.1372392177581787
1748301112.755132,478208,-1.1356854438781738
1748301113.362457,479232,-1.1330963373184204
1748301113.975837,480256,-1.130435824394226
1748301114.571726,481280,-1.13111412525177
1748301115.173027,482304,-1.1334985494613647
1748301115.769323,483328,-1.1296733617782593
1748301116.362738,484352,-1.124761939048767
1748301116.965842,485376,-1.1230394840240479
1748301117.570139,486400,-1.1216363906860352
1748301118.169678,487424,-1.1241825819015503
1748301118.7715409,488448,-1.1227389574050903
1748301119.3735292,489472,-1.1171540021896362
1748301119.996372,490496,-1.1137710809707642
1748301120.5914938,491520,-1.1121971607208252
1748301121.1908748,492544,-1.1106207370758057
1748301121.799602,493568,-1.1112381219863892
1748301122.4055722,494592,-1.1104261875152588
1748301122.998687,495616,-1.1073054075241089
1748301123.603322,496640,-1.1063849925994873
1748301124.202572,497664,-1.1072720289230347
1748301124.8022559,498688,-1.1044868230819702
1748301125.406484,499712,-1.1002333164215088
1748301126.009307,500736,-1.0968995094299316
